time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-15T21:59:28.240Z,38.833168,-122.8075027,2.13,0.9,md,24,46,0.009963,0.02,nc,nc73471251,2020-10-15T22:25:04.594Z,earthquake,0.19,0.49,0.13,5,automatic,nc,nc
2020-10-15T21:50:04.730Z,38.8028336,-122.8261642,3.16,0.56,md,7,137,0.006469,0.01,nc,nc73471246,2020-10-15T21:51:43.189Z,earthquake,0.84,3.47,,1,automatic,nc,nc
2020-10-15T21:40:56.668Z,15.3022,-89.0464,10,4.1,mwr,,74,0.948,1.16,us,us6000c8lx,2020-10-15T22:07:41.040Z,earthquake,2.5,2,0.093,11,reviewed,us,us
2020-10-15T21:39:12.628Z,69.3652,-144.2128,37.9,2.6,ml,,,,0.97,ak,ak020dab1sbc,2020-10-15T21:45:49.864Z,earthquake,,8.6,,,automatic,ak,ak
2020-10-15T21:37:59.380Z,34.3005,-96.3945,0,1.63,ml,22,231,0.386024249,0.27,ok,ok2020uhvs,2020-10-15T22:07:17.773Z,quarry blast,,0.7,0.13,4,reviewed,ok,ok
2020-10-15T21:36:13.400Z,54.081,-165.6315,15.57,-0.25,ml,6,337,,0.12,av,av91009723,2020-10-16T20:34:30.310Z,earthquake,1.5,1.38,0.228656466,6,reviewed,av,av
2020-10-15T21:33:58.590Z,38.8178329,-122.7963333,3.3,0.33,md,10,140,0.009883,0.01,nc,nc73471241,2020-10-15T21:54:05.383Z,earthquake,0.75,1.88,,1,automatic,nc,nc
2020-10-15T21:30:36.110Z,37.4906667,-118.8548333,7.08,0.52,md,7,236,0.1013,0.02,nc,nc73471236,2020-10-16T02:14:10.567Z,earthquake,0.64,2.81,0.122,6,reviewed,nc,nc
2020-10-15T21:26:00.850Z,36.0228333,-117.775,1.89,0.48,ml,8,106,0.008244,0.05,ci,ci39664576,2020-10-16T00:03:57.157Z,earthquake,0.16,0.19,0.161,3,reviewed,ci,ci
2020-10-15T21:17:49.340Z,58.1945,-155.2625,3.1,-0.02,ml,9,88,,0.18,av,av91009728,2020-10-16T20:37:15.900Z,earthquake,0.36,0.94,0.296245143,9,reviewed,av,av
2020-10-15T21:16:30.460Z,33.6775,-116.7165,15.13,0.39,ml,13,92,0.03364,0.08,ci,ci37303012,2020-10-16T00:16:39.612Z,earthquake,0.29,0.4,0.118,3,reviewed,ci,ci
2020-10-15T21:16:08.880Z,33.6815,-116.7203333,15.76,0.94,ml,24,55,0.03003,0.11,ci,ci39664560,2020-10-16T00:10:17.788Z,earthquake,0.2,0.33,0.078,12,reviewed,ci,ci
2020-10-15T21:15:29.410Z,17.848,-66.8451,5,2.67,md,21,226,0.1316,0.2,pr,pr2020289011,2020-10-15T21:52:17.727Z,earthquake,0.54,0.33,0.22,19,reviewed,pr,pr
2020-10-15T21:13:21.980Z,33.0533333,-115.5893333,8.46,2.19,ml,45,38,0.01627,0.24,ci,ci39664552,2020-10-15T23:25:15.650Z,earthquake,0.25,0.57,0.196,26,reviewed,ci,ci
2020-10-15T21:08:01.651Z,62.4145,-151.3722,75.1,1.4,ml,,,,0.76,ak,ak020daav49x,2020-10-15T21:14:55.466Z,earthquake,,0.9,,,automatic,ak,ak
2020-10-15T20:53:56.220Z,35.6908333,-117.4006667,9.56,0.45,ml,16,132,0.08081,0.15,ci,ci39664544,2020-10-15T21:31:37.197Z,earthquake,0.44,1.39,0.135,6,reviewed,ci,ci
2020-10-15T20:47:33.500Z,60.9407,-147.4446,28.1,1.4,ml,,,,0.73,ak,ak020daai412,2020-10-15T20:53:31.736Z,earthquake,,0.2,,,automatic,ak,ak
2020-10-15T20:39:17.880Z,35.7986667,-117.6203333,7.23,0.63,ml,14,96,0.02519,0.06,ci,ci39664536,2020-10-15T21:37:57.094Z,earthquake,0.17,0.35,0.085,8,reviewed,ci,ci
2020-10-15T20:38:36.310Z,40.7293333,-112.0553333,9.2,1.76,ml,35,31,0.01497,0.11,uu,uu60414592,2020-10-16T13:24:12.792Z,earthquake,0.19,0.31,0.129,10,reviewed,uu,uu
2020-10-15T20:36:41.532Z,59.3553,-153.5466,102.4,1.6,ml,,,,0.33,ak,ak020daafrt1,2020-10-15T20:41:39.764Z,earthquake,,0.4,,,automatic,ak,ak
2020-10-15T20:26:12.947Z,62.0548,-148.4211,29.9,1.4,ml,,,,0.73,ak,ak020daadkfi,2020-10-15T20:29:48.165Z,earthquake,,0.2,,,automatic,ak,ak
2020-10-15T20:19:07.120Z,39.7023333,-110.727,-2.15,1.86,ml,12,106,0.03038,0.07,uu,uu60414587,2020-10-15T21:51:44.620Z,earthquake,0.29,0.3,0.096,6,reviewed,uu,uu
2020-10-15T20:13:48.745Z,63.0484,-151.3233,7.5,1.3,ml,,,,0.45,ak,ak020daaauuz,2020-10-15T20:18:06.682Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T20:04:05.760Z,33.1646667,-116.0911667,11.25,0.92,ml,30,64,0.06499,0.21,ci,ci39664488,2020-10-15T20:18:42.696Z,earthquake,0.28,0.5,0.142,11,reviewed,ci,ci
2020-10-15T20:02:04.860Z,36.1515,-98.29316667,7.8,1.8,ml,32,93,0.137672984,0.14,ok,ok2020uhsn,2020-10-16T21:41:12.319Z,earthquake,,0.4,0.5,4,reviewed,ok,ok
2020-10-15T19:50:37.890Z,19.1906662,-155.4713287,29.94000053,2.22,ml,47,93,,0.100000001,hv,hv72181991,2020-10-15T20:02:05.590Z,earthquake,0.47,0.810000002,0.3,9,automatic,hv,hv
2020-10-15T19:49:29.710Z,17.9421,-66.9815,9,2.99,md,22,212,0.0684,0.16,pr,pr2020289009,2020-10-15T20:10:23.740Z,earthquake,0.43,0.44,0.26,17,reviewed,pr,pr
2020-10-15T19:42:32.668Z,60.1911,-137.2109,0,2.7,ml,,,,1.09,ak,ak020da9vlpl,2020-10-15T20:16:26.360Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T19:40:16.560Z,37.5805,-118.978,0.57,0.93,md,17,218,0.03932,0.04,nc,nc73471206,2020-10-15T21:01:06.065Z,earthquake,0.46,1.03,0.328,15,reviewed,nc,nc
2020-10-15T19:31:34.830Z,37.247,-118.0991667,8.03,2.26,md,27,179,0.1476,0.08,nc,nc73471196,2020-10-16T02:26:06.107Z,earthquake,0.59,0.8,0.157,23,reviewed,nc,nc
2020-10-15T19:30:45.100Z,33.1403333,-117.1521667,-0.2,0.92,ml,24,97,0.03067,0.25,ci,ci39664424,2020-10-15T20:05:02.618Z,quarry blast,0.49,31.61,0.047,11,reviewed,ci,ci
2020-10-15T19:26:29.610Z,38.148,-117.8958,8.3,1.4,ml,16,94.1,0.025,0.13,nn,nn00778863,2020-10-15T19:31:24.703Z,earthquake,,2,,,automatic,nn,nn
2020-10-15T19:20:18.280Z,39.7111667,-110.7136667,-2.04,2.54,ml,23,50,0.02932,0.18,uu,uu60414572,2020-10-15T21:45:01.790Z,earthquake,0.27,0.45,0.165,17,reviewed,uu,uu
2020-10-15T19:13:03.270Z,46.0095,-122.4221667,10.94,1.01,ml,14,163,0.1467,0.16,uw,uw61683127,2020-10-15T23:12:12.590Z,earthquake,0.46,2.28,0.111309986,6,reviewed,uw,uw
2020-10-15T19:11:06.000Z,18.0035,-67.0326,7,2.19,md,13,99,0.036,0.2,pr,pr2020289010,2020-10-15T20:34:09.110Z,earthquake,0.57,0.28,0.24,10,reviewed,pr,pr
2020-10-15T19:10:59.579Z,36.52383333,-98.99033333,7.9,0.86,ml,14,145,0.048590465,0.05,ok,ok2020uhqw,2020-10-15T19:17:46.049Z,earthquake,,0.2,0.12,5,reviewed,ok,ok
2020-10-15T19:10:49.400Z,32.8715,-116.0225,8.77,1.67,ml,60,28,0.0474,0.23,ci,ci39664384,2020-10-15T20:00:58.510Z,earthquake,0.19,0.5,0.182,25,reviewed,ci,ci
2020-10-15T19:03:30.712Z,64.7002,-148.9555,11.5,2,ml,,,,1.46,ak,ak020da9n8rn,2020-10-15T19:37:21.484Z,earthquake,,0.2,,,automatic,ak,ak
2020-10-15T19:01:44.960Z,38.1935,-117.6808,6,1.5,ml,16,143.72,0.026,0.14,nn,nn00778858,2020-10-15T19:13:21.779Z,earthquake,,1.6,,,automatic,nn,nn
2020-10-15T19:00:01.370Z,35.3213333,-117.83,8.5,1.14,ml,26,75,0.05532,0.17,ci,ci39664368,2020-10-15T19:46:09.498Z,earthquake,0.34,0.65,0.12,12,reviewed,ci,ci
2020-10-15T18:59:45.520Z,34.9985,-118.1833333,-0.8,1.26,ml,16,101,0.1251,0.16,ci,ci37303004,2020-10-15T19:50:16.533Z,quarry blast,0.4,31.61,0.144,4,reviewed,ci,ci
2020-10-15T18:57:20.210Z,17.9315,-66.9796,9,2.42,md,9,230,0.0749,0.21,pr,pr2020289008,2020-10-15T19:12:57.200Z,earthquake,0.91,1.13,0.18,5,reviewed,pr,pr
2020-10-15T18:42:13.510Z,53.867,-166.738,6.66,-0.28,ml,6,93,,0.11,av,av91009718,2020-10-16T20:26:07.830Z,earthquake,0.33,0.66,0.165920184,7,reviewed,av,av
2020-10-15T18:39:39.640Z,38.162,-117.9385,5.1,1.2,ml,10,72.79,0.022,0.05,nn,nn00778855,2020-10-15T18:44:40.388Z,earthquake,,0.6,,,automatic,nn,nn
2020-10-15T18:21:23.830Z,38.1718,-117.9972,1.4,1.5,ml,9,104.6,0.028,0.01,nn,nn00778850,2020-10-15T18:25:00.193Z,earthquake,,0.6,,,automatic,nn,nn
2020-10-15T18:17:38.350Z,39.3675003,-123.2443314,7.94,0.96,md,5,184,0.07242,0.01,nc,nc73471186,2020-10-15T18:32:05.641Z,earthquake,3.59,6.49,0.18,3,automatic,nc,nc
2020-10-15T18:14:53.549Z,36.512,-97.21366667,5,2.17,ml,74,55,0,0.29,ok,ok2020uhov,2020-10-15T18:25:47.894Z,earthquake,,0.7,0.2,30,reviewed,ok,ok
2020-10-15T18:14:13.610Z,33.8468333,-117.4965,2.42,1.86,ml,69,33,0.05193,0.18,ci,ci39664320,2020-10-15T19:40:32.808Z,quarry blast,0.19,0.36,0.154,26,reviewed,ci,ci
2020-10-15T18:10:14.780Z,19.22416667,-156.5031667,36.72,2.44,md,47,307,,0.17,hv,hv72181871,2020-10-16T04:42:54.660Z,earthquake,0.87,1.56,0.083269629,23,reviewed,hv,hv
2020-10-15T18:06:34.210Z,17.94,-66.9838,10,3.82,md,27,216,0.0672,0.12,pr,pr2020289007,2020-10-16T18:08:45.120Z,earthquake,0.37,0.36,0.15,17,reviewed,pr,pr
2020-10-15T17:18:39.910Z,38.1645,-117.943,9.3,0.8,ml,10,110.69,0.034,0.06,nn,nn00778848,2020-10-15T17:27:38.989Z,earthquake,,7.5,,,automatic,nn,nn
2020-10-15T17:14:13.590Z,17.9311,-66.8305,13,2.48,md,17,207,0.0656,0.21,pr,pr2020289006,2020-10-16T01:17:26.734Z,earthquake,0.87,0.45,0.13,11,reviewed,pr,pr
2020-10-15T17:12:07.360Z,38.8409996,-122.8118362,0.42,1.06,md,22,39,0.01634,0.04,nc,nc73471166,2020-10-15T17:27:07.212Z,earthquake,0.17,0.46,0.38,4,automatic,nc,nc
2020-10-15T17:07:41.180Z,19.37933333,-155.228,2.1,2.43,ml,47,83,,0.12,hv,hv72181816,2020-10-16T05:48:44.200Z,earthquake,0.26,0.18,0.188398159,17,reviewed,hv,hv
2020-10-15T17:06:33.353Z,61.1683,-149.3416,25.8,1.9,ml,,,,0.55,ak,ak020da8h0vq,2020-10-15T18:06:31.455Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T17:02:52.641Z,38.0552,-118.2366,4.3,1.8,ml,26,87.64,0.179,0.1511,nn,nn00778844,2020-10-16T02:26:02.338Z,earthquake,,1.8,0.39,15,reviewed,nn,nn
2020-10-15T16:55:52.090Z,38.1677,-118.2025,0.1,0.9,ml,10,166.38,0.134,0.05,nn,nn00778843,2020-10-15T17:03:39.073Z,earthquake,,9,,,automatic,nn,nn
2020-10-15T16:52:41.247Z,-0.4881,98.7029,41.29,4.4,mb,,148,2.107,0.88,us,us6000c8k2,2020-10-15T18:54:44.040Z,earthquake,8.9,8.5,0.105,30,reviewed,us,us
2020-10-15T16:45:51.690Z,61.311,-152.2546667,1.35,-0.03,ml,6,178,,0.09,av,av91009713,2020-10-16T20:23:26.310Z,earthquake,0.36,1.05,0.380433463,6,reviewed,av,av
2020-10-15T16:41:22.200Z,61.1826,-149.355,29.5,2.6,ml,,,,0.68,ak,ak020da832dn,2020-10-16T16:15:17.300Z,earthquake,,0.3,,,reviewed,ak,ak
2020-10-15T16:34:11.479Z,60.2759,-141.419,0,1.6,ml,,,,0.96,ak,ak020da81jf5,2020-10-15T21:13:15.033Z,ice quake,,0.4,,,automatic,ak,ak
2020-10-15T16:32:47.060Z,32.9273333,-116.2603333,6.68,0.81,ml,21,98,0.04527,0.12,ci,ci39664160,2020-10-15T19:26:12.947Z,earthquake,0.24,0.38,0.123,10,reviewed,ci,ci
2020-10-15T16:21:08.720Z,44.281,-114.9865,2.46,2.23,ml,11,68,0.365,0.14,mb,mb80470194,2020-10-16T00:23:42.646Z,earthquake,0.47,2.08,0.252,7,reviewed,mb,mb
2020-10-15T16:14:22.030Z,38.4931667,-112.8383333,-0.21,-0.97,md,4,229,0.02503,0.08,uu,uu60023914,2020-10-15T17:19:46.530Z,earthquake,0.47,0.18,0.228,2,reviewed,uu,uu
2020-10-15T16:13:50.600Z,38.4906667,-112.8381667,0.16,-0.69,md,5,229,0.02713,0.1,uu,uu60414552,2020-10-15T17:19:12.780Z,earthquake,0.67,7.11,0.176,2,reviewed,uu,uu
2020-10-15T16:13:33.050Z,68.7776,-148.1477,0,1.4,ml,,,,0.6,ak,ak020da7x38t,2020-10-15T16:22:44.085Z,earthquake,,0.4,,,automatic,ak,ak
2020-10-15T16:11:53.840Z,33.5296667,-116.7885,9.54,1.5,ml,66,24,0.01989,0.19,ci,ci39664120,2020-10-17T00:48:37.837Z,earthquake,0.14,0.35,0.179,53,reviewed,ci,ci
2020-10-15T16:10:48.460Z,58.13583333,-155.6115,0.64,-0.64,ml,6,238,,0.1,av,av91009703,2020-10-16T20:10:23.140Z,earthquake,0.64,1.36,0.33654932,6,reviewed,av,av
2020-10-15T16:05:15.472Z,61.1631,-149.336,18.1,4,ml,,,,0.56,ak,ak020da7vc4e,2020-10-17T09:23:18.459Z,earthquake,,0.4,,,reviewed,ak,ak
2020-10-15T15:52:56.090Z,38.4891667,-112.8395,-0.49,-0.04,md,5,226,0.02639,0.11,uu,uu60023909,2020-10-15T17:18:08.540Z,earthquake,0.56,0.21,0.152,2,reviewed,uu,uu
2020-10-15T15:52:33.120Z,38.492,-112.839,-0.19,-0.1,md,6,227,0.01271,0.12,uu,uu60023904,2020-10-15T17:17:04.190Z,earthquake,0.54,0.16,0.026,2,reviewed,uu,uu
2020-10-15T15:52:29.880Z,38.4871667,-112.8538333,0.01,-0.55,md,5,187,0.01647,0.11,uu,uu60414547,2020-10-15T17:16:30.760Z,earthquake,0.54,0.84,0.107,2,reviewed,uu,uu
2020-10-15T15:51:20.950Z,38.4905,-112.8365,-0.83,1.04,md,7,234,0.01454,0.17,uu,uu60414542,2020-10-15T17:15:57.400Z,earthquake,0.6,0.21,0.413,2,reviewed,uu,uu
2020-10-15T15:50:18.840Z,33.9318333,-116.9241667,9.27,1.01,ml,35,38,0.04805,0.14,ci,ci39664088,2020-10-15T19:11:32.876Z,earthquake,0.17,0.64,0.152,21,reviewed,ci,ci
2020-10-15T15:48:31.580Z,38.8321648,-122.8468323,1.67,0.7,md,19,71,0.009099,0.02,nc,nc73471146,2020-10-15T16:18:03.743Z,earthquake,0.21,0.4,0.2,3,automatic,nc,nc
2020-10-15T15:41:46.925Z,63.8941,-148.1314,6.9,1.3,ml,,,,0.6,ak,ak020da7hor2,2020-10-15T16:07:30.572Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T15:25:06.650Z,36.5743332,-121.0383301,7.16,1.91,md,14,109,0.00426,0.13,nc,nc73471141,2020-10-15T16:28:05.811Z,earthquake,0.62,0.92,0.22,13,automatic,nc,nc
2020-10-15T15:20:29.320Z,58.273,-154.9471667,2.54,-0.29,ml,8,177,,0.13,av,av91009698,2020-10-16T19:53:40.330Z,earthquake,0.51,0.57,0.286317435,8,reviewed,av,av
2020-10-15T15:20:05.098Z,33.8933,136.9454,353.06,4,mb,,69,1.454,0.9,us,us6000c8jp,2020-10-15T17:12:02.040Z,earthquake,8.7,6.8,0.057,83,reviewed,us,us
2020-10-15T15:19:20.264Z,5.2303,127.1073,95.56,4.5,mb,,111,2.376,0.65,us,us6000c8jm,2020-10-15T15:40:55.040Z,earthquake,7.8,3,0.099,34,reviewed,us,us
2020-10-15T15:19:18.470Z,40.1413345,-123.8411636,22.41,2.1,md,5,228,0.1273,0.08,nc,nc73471156,2020-10-15T18:01:04.448Z,earthquake,1.86,1.66,0.3,3,automatic,nc,nc
2020-10-15T15:17:03.670Z,36.9770012,-121.6320038,3.54,2.51,md,50,37,0.0455,0.13,nc,nc73471131,2020-10-16T16:05:15.919Z,earthquake,0.19,0.46,0.21,57,automatic,nc,nc
2020-10-15T15:09:50.270Z,38.986,-111.3666667,-1.41,1.69,ml,15,79,0.01298,0.16,uu,uu60414527,2020-10-15T17:14:22.440Z,earthquake,0.39,0.23,0.128,6,reviewed,uu,uu
2020-10-15T15:06:57.040Z,38.6213333,-112.5686667,4.98,1.83,ml,14,110,0.09589,0.18,uu,uu60414522,2020-10-15T17:10:39.090Z,earthquake,0.76,2.35,0.145,3,reviewed,uu,uu
2020-10-15T14:56:55.540Z,35.8891667,-117.6926667,9.99,0.52,ml,9,80,0.08723,0.03,ci,ci39664024,2020-10-15T15:07:19.350Z,earthquake,0.24,0.57,0.19,3,reviewed,ci,ci
2020-10-15T14:56:10.019Z,35.991,-97.22483333,6.92,1.02,ml,26,68,0.100780224,0.15,ok,ok2020uhil,2020-10-16T21:20:24.079Z,earthquake,,0.5,0.2,8,reviewed,ok,ok
2020-10-15T14:53:43.124Z,56.0317,-149.7794,20.66,3.6,ml,,235,2.333,0.65,us,us6000c8jh,2020-10-15T21:11:34.386Z,earthquake,5.6,11.4,0.056,42,reviewed,us,us
2020-10-15T14:52:04.648Z,38.4582,-118.0099,0,2.2,ml,24,127.22,0.117,0.1399,nn,nn00778837,2020-10-16T02:25:59.776Z,earthquake,,0,0.39,14,reviewed,nn,nn
2020-10-15T14:46:12.490Z,35.99216667,-97.22283333,7.68,1.41,ml,37,61,0.100780224,0.21,ok,ok2020uhid,2020-10-16T19:34:28.877Z,earthquake,,0.7,0.22,5,reviewed,ok,ok
2020-10-15T14:33:13.610Z,35.878,-117.6786667,4.63,0.97,ml,19,46,0.07343,0.1,ci,ci39664008,2020-10-15T18:57:42.207Z,earthquake,0.14,0.3,0.153,12,reviewed,ci,ci
2020-10-15T14:24:01.560Z,33.5958333,-116.8066667,6.33,0.5,mh,24,60,0.03559,0.12,ci,ci39663976,2020-10-15T18:55:56.200Z,earthquake,0.19,0.38,,0,reviewed,ci,ci
2020-10-15T14:18:58.607Z,63.2783,-151.3227,0,1.5,ml,,,,0.79,ak,ak020da6rclg,2020-10-15T14:24:08.120Z,earthquake,,0.4,,,automatic,ak,ak
2020-10-15T14:13:31.410Z,33.4918333,-116.4818333,12.97,0.68,ml,19,79,0.07731,0.12,ci,ci39663952,2020-10-15T19:05:19.251Z,earthquake,0.21,0.51,0.133,8,reviewed,ci,ci
2020-10-15T14:09:33.428Z,-31.1781,-177.902,10,4.7,mb,,181,1.926,1.12,us,us6000c8ik,2020-10-15T14:28:43.040Z,earthquake,9.4,1.8,0.137,16,reviewed,us,us
2020-10-15T14:02:07.670Z,19.22616577,-155.3756714,30.20999908,1.87,md,41,155,,0.140000001,hv,hv72181596,2020-10-15T14:05:22.320Z,earthquake,0.65,0.800000012,1.03999996,7,automatic,hv,hv
2020-10-15T14:00:42.760Z,37.627,-118.8338333,8.09,0.67,md,19,158,0.01106,0.03,nc,nc73471116,2020-10-15T16:37:38.411Z,earthquake,0.92,1.03,0.15,16,reviewed,nc,nc
2020-10-15T13:57:04.080Z,19.37700081,-155.1210022,1.919999957,1.88,ml,39,116,,0.25,hv,hv72181586,2020-10-15T14:02:34.260Z,earthquake,0.77,0.340000004,0.18,5,automatic,hv,hv
2020-10-15T13:53:40.650Z,38.1731667,-112.3343333,3.62,2.19,ml,10,125,0.4446,0.31,uu,uu60414517,2020-10-15T18:57:30.177Z,earthquake,0.9,18.51,0.088,5,reviewed,uu,uu
2020-10-15T13:50:25.100Z,35.7513333,-117.5455,11.05,0.76,ml,8,158,0.1769,0.18,ci,ci39663928,2020-10-15T15:07:53.354Z,earthquake,0.7,1.33,0.128,6,reviewed,ci,ci
2020-10-15T13:50:17.925Z,63.1529,-149.9608,72.4,1.3,ml,,,,0.29,ak,ak020da6cork,2020-10-15T13:55:14.592Z,earthquake,,1.2,,,automatic,ak,ak
2020-10-15T13:40:33.565Z,60.6692,-151.0074,34.8,0.6,ml,,,,0.91,ak,ak020da6akt8,2020-10-15T13:44:12.725Z,earthquake,,0.9,,,automatic,ak,ak
2020-10-15T13:35:44.380Z,33.6475,-116.7461667,12.74,-0.05,ml,12,89,0.05572,0.19,ci,ci39663920,2020-10-15T18:52:20.177Z,earthquake,0.57,0.98,0.071,3,reviewed,ci,ci
2020-10-15T13:34:32.787Z,66.3133,-157.4468,0,1.4,ml,,,,0.9,ak,ak020da69aiu,2020-10-15T13:47:23.390Z,earthquake,,0.7,,,automatic,ak,ak
2020-10-15T13:32:41.913Z,64.8565,-147.3182,10.3,1.1,ml,,,,0.75,ak,ak020da68vq7,2020-10-15T13:47:23.259Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T13:25:01.030Z,54.086,-165.621,14.97,-0.15,ml,6,338,,0.12,av,av91009693,2020-10-16T19:37:12.290Z,earthquake,1.51,1.48,0.26170399,6,reviewed,av,av
2020-10-15T13:23:35.910Z,38.2567,-117.8865,4.1,0.7,ml,12,116.68,0.027,0.07,nn,nn00778833,2020-10-15T13:33:39.324Z,earthquake,,1.3,,,automatic,nn,nn
2020-10-15T13:22:17.840Z,47.887,-114.9753333,0.92,0.65,ml,6,151,0.132,0.03,mb,mb80470179,2020-10-15T15:02:12.370Z,earthquake,0.29,0.94,0.23,3,reviewed,mb,mb
2020-10-15T13:21:11.260Z,35.6688333,-117.4745,1.95,0.93,ml,11,167,0.1692,0.19,ci,ci39663880,2020-10-15T15:08:08.355Z,earthquake,0.68,2.08,0.077,9,reviewed,ci,ci
2020-10-15T13:19:36.647Z,65.5937,-151.9208,4.2,1.5,ml,,,,0.57,ak,ak020da6630d,2020-10-15T13:24:19.320Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T13:01:23.400Z,34.1323333,-116.9073333,3.68,0.43,ml,8,95,0.04536,0.05,ci,ci39663864,2020-10-15T18:59:27.219Z,earthquake,0.21,0.46,0.098,6,reviewed,ci,ci
2020-10-15T12:54:48.407Z,60.5735,-147.4956,12.8,2.5,ml,,,,0.77,ak,ak020da5s6db,2020-10-16T12:54:19.040Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T12:46:37.300Z,44.3736667,-115.2236667,12.45,1.86,ml,11,78,0.303,0.22,mb,mb80470174,2020-10-15T14:21:18.490Z,earthquake,0.49,1.27,0.125,10,reviewed,mb,mb
2020-10-15T12:45:33.370Z,40.8714981,-123.7786636,26.09,2.19,md,12,97,0.03509,0.07,nc,nc73471106,2020-10-15T13:05:04.461Z,earthquake,0.5,0.92,0.13,8,automatic,nc,nc
2020-10-15T12:42:20.060Z,51.7429,-177.3087,91.4,1.7,ml,,,,0.24,ak,ak020da5pjli,2020-10-15T21:05:53.522Z,earthquake,,0.4,,,reviewed,ak,ak
2020-10-15T12:36:46.600Z,38.1713,-117.969,6.7,0.8,ml,12,103.34,0.028,0.22,nn,nn00778829,2020-10-15T13:25:19.779Z,earthquake,,0.9,,,automatic,nn,nn
2020-10-15T12:35:30.768Z,62.9016,-149.4078,63.4,1.4,ml,,,,0.62,ak,ak020da5o2es,2020-10-15T12:38:53.615Z,earthquake,,1,,,automatic,ak,ak
2020-10-15T12:31:41.700Z,17.9473,-66.9433,8,2.7,md,19,195,0.0699,0.15,pr,pr2020289005,2020-10-15T12:45:12.373Z,earthquake,0.45,0.73,0.23,13,reviewed,pr,pr
2020-10-15T12:20:11.311Z,38.1778,-117.7934,10.4,1.8,ml,29,66.01,0.062,0.109,nn,nn00778826,2020-10-16T02:25:57.053Z,earthquake,,0.6,0.32,15,reviewed,nn,nn
2020-10-15T12:14:00.403Z,65.013,-150.6306,8.8,1.4,ml,,,,0.78,ak,ak020da5jcmv,2020-10-15T12:18:41.261Z,earthquake,,0.2,,,automatic,ak,ak
2020-10-15T12:08:33.760Z,38.7443352,-122.6998367,0.45,1.51,md,13,168,0.02381,0.09,nc,nc73471101,2020-10-15T12:45:07.341Z,earthquake,0.63,0.47,0.12,6,automatic,nc,nc
2020-10-15T12:05:09.154Z,62.1842,-150.014,19.9,1.1,ml,,,,0.54,ak,ak020da5hl95,2020-10-15T12:17:00.793Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-15T12:03:48.520Z,33.4841667,-116.472,9.85,-0.05,ml,11,101,0.0882,0.12,ci,ci39663808,2020-10-15T18:49:04.154Z,earthquake,0.29,1.1,0.157,4,reviewed,ci,ci
2020-10-15T12:01:57.960Z,35.861,-117.661,7.94,0.61,ml,7,112,0.08874,0.07,ci,ci39663800,2020-10-15T15:08:39.642Z,earthquake,0.32,0.82,0.187,5,reviewed,ci,ci
2020-10-15T11:56:03.880Z,34.3326667,-116.8551667,2.28,0.89,ml,33,78,0.02757,0.16,ci,ci39663784,2020-10-15T20:09:25.209Z,earthquake,0.16,0.19,0.16,17,reviewed,ci,ci
2020-10-15T11:54:19.720Z,33.119,-115.6021667,7.18,2.26,ml,64,33,0.01859,0.22,ci,ci39663776,2020-10-15T19:26:01.000Z,earthquake,0.14,0.32,0.179,26,reviewed,ci,ci
2020-10-15T11:52:57.600Z,33.1206667,-115.601,7.44,1.77,ml,55,41,0.01749,0.2,ci,ci39663768,2020-10-15T19:09:52.090Z,earthquake,0.14,0.3,0.154,22,reviewed,ci,ci
2020-10-15T11:49:38.940Z,33.0905,-115.7111667,5.72,1.6,ml,14,85,0.09717,0.23,ci,ci37458005,2020-10-15T18:54:20.188Z,earthquake,0.39,0.84,0.086,5,reviewed,ci,ci
2020-10-15T11:49:28.667Z,37.286,-104.9865,7.4,1.3,ml,,149,0.23,0.13,us,us6000c8s4,2020-10-16T13:58:27.040Z,earthquake,1.1,5.4,0.115,10,reviewed,us,us
2020-10-15T11:49:26.480Z,33.1195,-115.5971667,7.12,1.33,ml,37,70,0.01436,0.16,ci,ci39663760,2020-10-15T18:40:59.118Z,earthquake,0.16,0.29,0.171,14,reviewed,ci,ci
2020-10-15T11:42:59.110Z,38.1018,-118.0935,0.1,1.3,ml,18,80.73,0.056,0.14,nn,nn00778823,2020-10-15T12:21:20.927Z,earthquake,,9.9,,,automatic,nn,nn
2020-10-15T11:40:50.770Z,58.38166667,-154.5295,7.34,0.61,ml,7,239,,0.21,av,av91009688,2020-10-16T19:31:41.270Z,earthquake,2.7,3.64,0.220818407,7,reviewed,av,av
2020-10-15T11:40:30.375Z,56.0724,-149.7568,18.79,3.3,ml,,206,2.265,0.59,us,us6000c8hu,2020-10-15T21:00:42.641Z,earthquake,4.3,9.6,0.049,54,reviewed,us,us
